"ID","Year","ACT","GPA","HS.Percentile","Date.App.Submitted","Date.App.Completed","Date.Deposited","Zip","Royal15","Cost.of.Attendance","Total.Gift","Total.Institutional.Gift","Gross.Need","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator"
"App ID-121541","2015 Fall",22,3.04,64,"2014-10-04","2014-10-10","2015-02-18",54829,0,NA,0,0,0,NA,NA,NA,NA,244.55,47460,5189,0.9566,6,0.0012,NA,0,0,0,1,0,0,1,1
"App ID-121551","2015 Fall",24,3.97,91,"2014-10-24","2014-11-03","2015-01-15",54911,0,43064,26500,26500,37335,"2015-02-24","2015-03-23",NA,NA,441.88,49034,26451,0.8804,11,4e-04,NA,0,0,0,0,1,0,1,1
"App ID-121624","2015 Fall",26,3.91,92,"2014-08-20","2014-10-27","2014-12-10",55024,0,43064,28735,22000,41158,"2015-02-27","2015-04-10","2015-04-14","2015-05-11",232.16,88246,33316,0.9112,67,0.002,NA,1,0,0,0,1,0,1,1
"App ID-121632","2015 Fall",33,3.97,97,"2014-08-17","2014-08-29",NA,55024,0,NA,0,0,0,NA,NA,NA,NA,232.16,88246,33316,0.9112,67,0.002,NA,1,0,0,1,0,0,0,0
"App ID-121692","2015 Fall",31,3.99,99,"2014-08-04","2014-08-14",NA,55025,0,43064,18500,18500,15015,"2015-02-24","2015-03-23","2014-12-23",NA,211.31,74248,23639,0.9505,41,0.0017,NA,0,1,1,0,0,0,0,0
"App ID-121715","2015 Fall",28,3.99,98,"2014-11-19","2014-12-08",NA,55038,0,43064,19060,19060,21061,"2015-02-09","2015-03-17","2014-12-23",NA,216.08,84662,21393,0.9231,36,0.0017,2257,0,0,0,0,0,0,0,0
"App ID-121725","2015 Fall",22,3.2,55,"2014-10-26","2014-10-27",NA,55040,0,NA,0,0,0,NA,NA,NA,NA,192.76,65108,12775,0.9617,6,5e-04,1367,1,0,0,0,0,0,0,0
"App ID-121801","2015 Fall",31,4,99,"2014-08-21","2014-08-27","2014-09-10",55051,0,43064,28688,22630,39098,"2015-02-24","2015-03-16","2014-12-23","2015-01-23",178.78,45802,9534,0.9751,26,0.0027,454,1,1,0,0,1,0,0,1
"App ID-121814","2015 Fall",27,3.36,66,"2014-10-30","2014-10-31","2014-12-31",55124,0,43064,27150,22540,39709,"2015-03-02","2015-04-21",NA,NA,225.52,80609,49911,0.838,142,0.0028,2056,1,0,0,1,1,0,0,0
"App ID-121821","2015 Fall",23,3.52,72,"2014-10-29","2014-12-08","2015-01-05",55057,0,NA,0,0,0,NA,NA,NA,NA,240.29,68239,24933,0.882,107,0.0043,1173,0,0,0,1,0,0,0,0
"App ID-121829","2016 Fall",26,4.29,90,"2015-10-17","2015-10-30",NA,55060,0,44668,17000,17000,0,"2016-02-04","2016-03-04","2016-02-01",NA,257.13,54126,28947,0.9082,82,0.0028,1442,0,0,1,0,0,0,0,1
"App ID-121878","2015 Fall",25,3.05,45,"2014-10-18","2014-10-22","2015-01-06",55063,0,43064,15010,15010,15952,"2015-02-24","2015-03-23",NA,NA,194.35,47055,9502,0.9631,10,0.0011,395,0,0,1,1,1,0,0,0
"App ID-121886","2015 Fall",31,3.53,77,"2014-07-01","2014-08-29",NA,55068,0,NA,0,0,0,NA,NA,NA,NA,229.82,85849,28475,0.8547,67,0.0024,2013,0,0,0,0,0,0,0,0
"App ID-121920","2015 Fall",25,3.93,91,"2014-09-06","2014-09-10",NA,55075,0,NA,0,0,0,NA,NA,NA,NA,224.78,55190,20368,0.8346,28,0.0014,768,0,0,0,0,0,0,0,1
"App ID-121949","2015 Fall",27,3.67,0,"2014-08-04","2014-10-15",NA,55082,0,NA,0,0,0,NA,NA,NA,NA,227.3,78919,35273,0.9343,89,0.0025,NA,0,0,0,0,0,0,0,0
"App ID-121963","2016 Fall",28,2.34,33,"2015-11-23","2016-01-14",NA,55102,1,NA,0,0,0,NA,NA,NA,NA,220.01,47119,17510,0.8132,38,0.0022,NA,0,1,0,1,0,0,0,0
"App ID-122052","2015 Fall",28,3.95,98,"2014-11-17","2014-12-19",NA,55106,0,43064,0,0,0,"2015-03-03",NA,NA,NA,221.54,43127,56467,0.4714,37,7e-04,NA,0,0,1,1,0,0,0,0
"App ID-122072","2015 Fall",26,3.86,96,"2014-10-10","2014-10-13","2014-11-06",55108,0,NA,0,0,0,NA,NA,NA,NA,215.59,61465,15405,0.7956,61,0.004,NA,1,0,1,0,1,0,1,1
"App ID-122085","2015 Fall",26,3.83,96,"2014-10-08","2014-10-23","2015-01-05",55110,0,43064,22000,22000,16328,"2015-02-18","2015-03-19","2015-04-14","2015-04-27",217.99,70106,38611,0.9219,74,0.0019,2257,1,0,1,0,1,0,0,0
"App ID-122102","2015 Fall",27,3.83,0,"2014-11-30","2014-12-15",NA,55113,0,43064,21250,21250,27105,"2015-03-03","2015-03-25","2015-03-26",NA,215.07,61448,39628,0.8198,139,0.0035,NA,1,0,0,1,0,0,0,0
"App ID-122230","2015 Fall",30,2.71,26,"2014-09-29","2014-10-03","2014-12-12",55123,0,43064,14500,14500,0,"2015-02-27","2015-03-23",NA,NA,224.95,108128,26181,0.8483,117,0.0045,2147,0,1,1,1,1,0,1,1
"App ID-122242","2015 Fall",32,3.98,98,"2014-07-15","2014-10-03","2014-10-14",55124,0,43064,20000,20000,0,"2015-02-24","2015-03-23","2014-12-23","2015-01-05",225.52,80609,49911,0.838,142,0.0028,2056,1,1,0,0,1,0,1,1
"App ID-122250","2016 Fall",30,3.94,95,"2015-10-07","2015-10-19",NA,55124,0,44668,22500,22500,13670,"2016-02-11","2016-03-09","2016-02-01",NA,225.52,80609,49911,0.838,142,0.0028,2056,0,1,1,0,0,0,1,1
"App ID-122270","2016 Fall",22,3.83,0,"2015-12-08","2015-12-15",NA,55125,1,NA,0,0,0,NA,NA,NA,NA,228.02,91259,43051,0.8276,120,0.0028,1715,0,0,0,0,0,0,0,1
"App ID-122297","2016 Fall",28,3.34,0,"2015-10-14","2015-11-10","2016-04-07",55126,0,44668,25200,25200,34198,"2016-03-02","2016-03-15",NA,NA,213.02,79660,25780,0.8702,105,0.0041,1671,0,0,0,0,1,0,0,0
"App ID-122298","2015 Fall",24,3.11,0,"2014-10-22","2014-10-22",NA,55126,0,NA,0,0,0,NA,NA,NA,NA,213.02,79660,25780,0.8702,105,0.0041,1671,0,1,0,1,0,0,0,0
"App ID-122305","2015 Fall",25,3.52,0,"2014-11-17","2014-11-18",NA,55127,0,NA,0,0,0,NA,NA,NA,NA,215.34,88271,17224,0.8845,65,0.0038,1149,0,0,0,0,0,0,1,1
"App ID-122312","2015 Fall",31,3.6,0,"2014-11-20","2014-12-15",NA,55128,0,NA,0,0,0,NA,NA,NA,NA,223.27,65984,28548,0.7984,45,0.0016,NA,0,0,0,1,0,0,0,0
"App ID-122317","2015 Fall",32,3.96,98,"2014-09-01","2014-09-10","2014-10-06",55128,0,43064,28754,22230,40831,"2015-02-24","2015-03-23","2014-12-23","2015-02-02",223.27,65984,28548,0.7984,45,0.0016,1671,0,0,1,1,1,0,0,0
"App ID-122319","2015 Fall",32,3.9,96,"2014-08-25","2014-09-05","2014-10-06",55128,0,43064,28754,22230,40820,"2015-02-24","2015-03-23","2014-12-23","2015-02-02",223.27,65984,28548,0.7984,45,0.0016,1671,0,1,1,0,1,0,0,0
"App ID-122337","2014 Fall",27,3.88,NA,"2013-12-17","2014-01-14",NA,55301,0,NA,0,0,0,NA,NA,NA,NA,186.41,89813,10859,0.8246,21,0.0019,1626,0,0,0,0,0,0,0,0
"App ID-122338","2015 Fall",30,3.92,89,"2014-07-01","2014-08-06","2014-09-16",55302,0,43064,17500,17500,0,"2015-03-03","2015-03-25","2014-12-23","2015-01-15",196.6,58218,7006,0.977,20,0.0029,498,1,1,0,0,1,0,0,0
"App ID-122373","2015 Fall",28,3.67,89,"2014-07-12","2014-08-11","2014-08-26",55303,0,43064,18000,18000,18951,"2015-02-23","2015-03-19",NA,NA,167.76,67734,46812,0.9024,98,0.0021,2157,0,0,0,0,1,0,0,0
"App ID-122383","2015 Fall",24,3.57,79,"2014-10-29","2014-11-03","2014-12-17",55304,0,43064,18000,18000,0,"2015-02-24","2015-03-23",NA,NA,200.45,92392,46901,0.9383,111,0.0024,1614,1,0,1,0,1,0,0,0
"App ID-122397","2015 Fall",34,3.95,99,"2014-08-13","2014-08-18","2015-01-27",55304,0,43064,24420,24420,33460,"2015-02-20","2015-03-19","2014-12-23","2015-01-12",200.45,92392,46901,0.9383,111,0.0024,1614,0,0,0,0,0,0,0,0
"App ID-122424","2015 Fall",22,3.47,82,"2015-01-18","2015-01-29","2015-02-20",55306,0,43064,15000,15000,17527,"2015-02-18","2015-03-19",NA,NA,222.65,61417,16389,0.783,37,0.0023,NA,0,0,0,0,1,0,0,0
"App ID-122432","2015 Fall",30,3.52,66,"2014-10-19","2014-10-29","2014-11-26",55309,0,41484,20800,20800,30152,"2015-02-05","2015-03-15","2015-03-26","2015-04-01",179.03,75287,18758,0.952,37,0.002,1087,0,0,1,0,1,0,0,0
"App ID-122436","2015 Fall",34,3.98,99,"2014-09-09","2014-09-18",NA,55311,0,NA,0,0,0,NA,NA,NA,NA,199.05,109465,34441,0.8556,155,0.0045,NA,0,0,0,0,0,0,0,0
"App ID-122521","2015 Fall",27,3.82,95,"2014-07-01","2014-11-11","2015-04-06",55445,0,41484,27036,23600,38051,"2015-02-04","2015-03-23","2015-03-26","2015-04-13",201.96,79639,10529,0.5045,14,0.0013,2571,0,0,1,1,1,0,0,1
"App ID-122527","2016 Fall",19,3.15,0,"2015-08-21","2015-10-02",NA,55317,0,NA,0,0,0,NA,NA,NA,NA,207.53,104774,20057,0.8963,84,0.0042,1383,0,0,0,0,0,0,1,1
"App ID-122553","2015 Fall",24,3.13,36,"2014-11-20","2014-12-04","2015-01-08",55325,0,43064,28396,19610,32478,"2015-03-02","2015-07-08",NA,NA,170.46,57636,4421,0.9851,20,0.0045,557,0,0,1,1,1,0,1,1
"App ID-122558","2015 Fall",27,3.72,0,"2014-09-18","2014-09-24","2014-12-05",56308,0,43064,16000,16000,11935,"2015-02-24","2015-03-16",NA,NA,94.45,51867,24208,0.9752,221,0.0091,NA,0,0,0,0,1,0,0,0
"App ID-122561","2015 Fall",23,3.05,44,"2014-09-21","2014-12-02","2014-12-10",55330,0,43064,23190,22130,35300,"2015-02-18","2015-06-02",NA,NA,186.59,76504,36989,0.9383,82,0.0022,NA,0,0,0,1,1,0,1,1
"App ID-122570","2015 Fall",32,3.4,0,"2014-10-21","2014-10-24",NA,55331,0,NA,0,0,0,NA,NA,NA,NA,204.46,105997,17056,0.9698,68,0.004,2750,0,0,1,1,0,0,1,1
"App ID-122715","2015 Fall",24,3.2,62,"2014-09-22","2014-10-09","2014-11-04",55350,0,41484,13500,13500,24692,"2015-02-03","2015-03-16",NA,NA,178.26,54000,18013,0.9533,65,0.0036,762,0,0,0,0,1,0,1,1
"App ID-122732","2015 Fall",28,3.79,0,"2014-10-29","2014-10-29",NA,55359,0,NA,0,0,0,NA,NA,NA,NA,194.93,89805,6141,0.9655,18,0.0029,876,0,0,0,0,0,0,0,0
"App ID-122769","2016 Fall",25,3.91,92,"2015-12-11","2015-12-22",NA,55371,1,44668,27804,25440,37578,"2016-03-24","2016-03-28","2016-02-01",NA,175.95,56971,16410,0.9589,24,0.0015,925,0,1,0,0,0,0,1,1
"App ID-122773","2015 Fall",31,3.97,93,"2014-11-05","2014-11-24",NA,55371,0,NA,0,0,0,NA,NA,NA,NA,175.95,56971,16410,0.9589,24,0.0015,925,0,0,0,1,0,0,0,1
"App ID-122783","2015 Fall",27,3.87,93,"2014-06-30","2014-07-21","2015-02-05",55373,0,43064,19000,19000,0,"2015-02-20","2015-03-19","2015-03-26",NA,190.01,83460,5672,0.9672,9,0.0016,1626,0,0,0,0,1,0,0,0
"App ID-122787","2015 Fall",26,3.89,90,"2014-10-13","2014-10-20","2015-01-26",55374,0,43064,16000,15500,16316,"2015-02-11","2015-03-17",NA,NA,192.27,99016,13932,0.9427,34,0.0024,1626,0,0,0,0,1,0,1,1
"App ID-122814","2015 Fall",28,3.6,80,"2014-10-26","2014-11-03",NA,55378,0,43064,20500,20500,27814,"2015-02-18","2015-03-18",NA,NA,219.02,95024,28035,0.8301,77,0.0027,2154,0,1,1,1,0,0,0,1
"App ID-122818","2015 Fall",26,3.38,62,"2014-11-24","2014-12-10","2014-12-23",55379,0,41484,19550,19550,35802,"2015-02-04","2015-05-19",NA,NA,211.78,79174,42276,0.7615,93,0.0022,NA,1,0,0,0,1,0,0,0
"App ID-122820","2015 Fall",29,3.74,86,"2014-11-18","2014-11-18","2015-02-02",55379,0,43064,21000,21000,0,"2015-02-11","2015-03-17","2015-03-26","2015-04-07",211.78,79174,42276,0.7615,93,0.0022,NA,1,0,1,0,1,0,0,0
"App ID-122840","2015 Fall",23,3.55,78,"2014-10-08","2014-10-14","2014-12-29",55395,0,NA,0,0,0,NA,NA,NA,NA,184.88,57574,2812,0.9648,3,0.0011,NA,0,0,1,0,0,0,0,1
"App ID-122849","2015 Fall",27,3.94,91,"2014-08-27","2014-09-05",NA,55398,0,41484,22500,22500,28711,"2015-02-04","2015-03-23","2015-04-14",NA,180.53,72725,16022,0.9701,28,0.0017,925,0,0,0,1,0,0,0,0
"App ID-122874","2015 Fall",0,3.34,0,"2015-01-25","2015-02-13",NA,55406,0,43064,0,0,0,"2015-03-02",NA,NA,NA,215.68,59464,32976,0.7974,87,0.0026,130,1,0,1,1,0,0,0,0
"App ID-122926","2015 Fall",26,3.69,81,"2014-10-01","2014-10-03",NA,55416,0,43064,24772,24120,35394,"2015-02-24","2015-03-20","2015-04-14",NA,210.83,75591,30452,0.8681,122,0.004,NA,0,1,0,0,0,0,1,1
"App ID-122938","2015 Fall",26,3.35,66,"2014-11-29","2014-12-15",NA,55418,0,43064,0,0,33237,"2015-02-04",NA,NA,NA,211.4,57364,30550,0.7815,79,0.0026,NA,0,0,0,0,0,1,0,0
"App ID-122948","2015 Fall",20,2.92,0,"2014-07-09","2014-07-18","2014-12-29",55420,0,43064,24272,20370,38199,"2015-03-03","2015-03-25",NA,NA,218.46,51150,22777,0.7306,41,0.0018,NA,0,0,0,0,1,1,0,0
"App ID-122981","2015 Fall",25,3.04,47,"2014-10-08","2014-10-16","2014-10-27",55426,0,41484,12500,12500,6321,"2015-02-05","2015-03-15",NA,NA,209.4,61211,25504,0.7832,79,0.0031,NA,1,0,0,1,0,0,1,1
"App ID-123008","2015 Fall",28,3.71,0,"2014-09-09","2014-09-29",NA,55431,0,NA,0,0,0,NA,NA,NA,NA,217.44,64815,18470,0.8281,58,0.0031,NA,0,0,0,0,0,1,0,0
"App ID-123044","2015 Fall",22,3.4,68,"2014-09-30","2014-10-01",NA,55429,0,NA,0,0,0,NA,NA,NA,NA,205.9,42771,27137,0.5085,19,7e-04,1789,0,0,0,0,0,0,1,1
"App ID-123139","2015 Fall",17,3.51,81,"2014-09-18","2014-10-23",NA,55445,0,NA,0,0,0,NA,NA,NA,NA,201.96,79639,10529,0.5045,14,0.0013,137,0,0,0,0,0,1,0,1
"App ID-123148","2016 Fall",28,3.63,0,"2015-12-08","2016-01-18",NA,55446,1,NA,0,0,0,NA,NA,NA,NA,201.1,100777,21210,0.7743,112,0.0053,NA,0,0,0,0,0,0,1,1
"App ID-123159","2015 Fall",33,4,0,"2014-09-13","2014-09-22","2014-11-24",55447,0,NA,0,0,0,NA,NA,NA,NA,203.14,80714,21123,0.8779,88,0.0042,3060,1,0,0,0,0,0,0,0
"App ID-123242","2015 Fall",28,3.94,92,"2014-10-16","2014-10-16",NA,55744,0,43064,22500,22500,30454,"2015-02-18","2015-03-18","2014-12-23",NA,154.63,46796,20242,0.961,61,0.003,947,0,1,0,1,0,0,0,0
"App ID-123255","2015 Fall",22,3.84,83,"2014-09-14","2014-09-29",NA,55748,0,NA,0,0,0,NA,NA,NA,NA,150.29,41250,1395,0.9627,2,0.0014,74,0,1,0,0,0,0,0,0
"App ID-123256","2015 Fall",31,3.98,95,"2014-09-21","2014-09-24","2015-01-19",55753,0,41484,20500,20500,16163,"2015-02-03","2015-03-13","2014-12-23",NA,176.95,35000,933,0.9893,NA,NA,634,1,0,0,0,1,0,1,1
"App ID-123373","2015 Fall",25,3.75,81,"2014-07-23","2014-08-21","2014-09-05",55901,0,43064,19000,19000,17206,"2015-02-25","2015-03-23",NA,NA,283.49,65126,53242,0.8189,111,0.0021,512,0,0,1,1,1,0,0,0
"App ID-123446","2015 Fall",30,3.48,0,"2014-08-12","2014-08-25","2015-01-28",56001,0,43064,29519,20000,44120,"2015-02-20","2015-03-16","2015-03-26","2015-04-07",229.64,46354,47040,0.9093,56,0.0012,784,1,0,0,0,1,0,0,0
"App ID-123450","2015 Fall",28,3.79,85,"2014-07-22","2014-08-04","2015-01-12",56003,0,43064,31437,21710,44227,"2015-02-26","2015-06-09","2014-12-23","2015-01-12",227.8,57415,14305,0.9438,30,0.0021,1007,0,0,0,0,1,0,0,0
"App ID-123453","2015 Fall",31,3.93,98,"2014-10-22","2014-10-31",NA,56007,0,NA,0,0,0,NA,NA,NA,NA,276.3,40037,21084,0.9429,36,0.0017,979,1,1,0,0,0,0,1,1
"App ID-123488","2015 Fall",31,3.92,90,"2014-11-26","2015-01-06",NA,56055,0,NA,0,0,0,NA,NA,NA,NA,226.27,62276,3918,0.9788,3,8e-04,NA,1,0,0,0,0,0,0,0
"App ID-123497","2015 Fall",27,3.7,79,"2014-08-05","2014-08-18","2014-09-02",56071,0,41484,20390,20390,24573,"2015-02-04","2015-03-31",NA,NA,221.58,71803,12123,0.9795,16,0.0013,1111,0,0,0,0,1,0,0,0
"App ID-123514","2015 Fall",34,3.99,99,"2014-10-26","2014-11-04",NA,56082,0,43064,21000,21000,0,"2015-03-03","2015-03-25","2014-12-23",NA,221.13,61356,13875,0.9163,40,0.0029,NA,1,0,0,0,0,0,0,0
"App ID-123515","2015 Fall",31,3.95,99,"2014-09-17","2014-09-29",NA,56082,0,NA,0,0,0,NA,NA,NA,NA,221.13,61356,13875,0.9163,40,0.0029,NA,0,0,0,1,0,0,0,0
"App ID-123576","2015 Fall",25,3.93,91,"2014-09-30","2014-10-15",NA,56201,0,41484,21250,21250,27406,"2015-02-04","2015-03-15",NA,NA,146.11,46132,22990,0.8633,137,0.006,NA,0,0,0,1,0,0,1,1
"App ID-123578","2015 Fall",26,3.93,93,"2014-07-23","2014-09-19",NA,56201,0,NA,0,0,0,NA,NA,NA,NA,146.11,46132,22990,0.8633,137,0.006,NA,0,0,0,0,0,0,1,1
"App ID-123592","2015 Fall",34,4,99,"2014-08-15","2014-08-28",NA,56220,0,41484,17000,17000,11350,"2015-02-04","2015-03-13","2014-12-23","2015-01-08",150.01,47209,3149,0.9879,16,0.0051,157,0,0,0,0,0,0,0,0
"App ID-123596","2015 Fall",25,3.97,99,"2014-11-15","2014-11-24","2015-05-28",56221,0,43064,28979,18380,41374,"2015-03-03","2015-04-15",NA,NA,93.4,46458,790,0.9785,4,0.0051,38,1,1,0,0,1,0,0,1
"App ID-123662","2015 Fall",22,3.87,89,"2014-11-11","2014-11-17","2014-12-02",56241,0,43064,18000,18000,21472,"2015-02-27","2015-03-23",NA,NA,153.42,53951,3824,0.8583,21,0.0055,NA,1,0,0,0,1,0,0,0
"App ID-123676","2016 Fall",25,3.28,67,"2015-12-11","2015-12-11",NA,56262,1,NA,0,0,0,NA,NA,NA,NA,127.96,43542,768,0.7643,13,0.0169,NA,0,1,1,1,0,0,1,1
"App ID-123687","2015 Fall",21,3.73,80,"2015-05-06","2015-05-07","2015-05-27",56273,0,43064,17720,17720,22726,"2015-07-02","2015-07-02",NA,NA,136.7,61131,4825,0.9838,36,0.0075,446,0,1,0,1,1,0,0,0
"App ID-123704","2016 Fall",31,3.86,98,"2015-12-16","2015-12-16",NA,56301,1,44668,18500,18500,0,"2016-02-05","2016-03-08","2016-02-01",NA,152.83,52693,32895,0.849,64,0.0019,NA,0,1,0,0,0,0,1,1
"App ID-123705","2015 Fall",25,3.98,97,"2014-08-31","2014-09-15",NA,56377,0,NA,0,0,0,NA,NA,NA,NA,149.24,75050,17801,0.9389,94,0.0053,NA,1,0,0,0,0,0,0,0
"App ID-123716","2015 Fall",31,3.73,78,"2014-12-16","2014-12-29",NA,56307,0,NA,0,0,0,NA,NA,NA,NA,134.38,57604,5152,0.987,5,0.001,NA,0,0,0,0,0,0,0,0
"App ID-123718","2015 Fall",25,3.76,81,"2014-10-09","2014-11-10",NA,56301,0,41484,25956,22090,38654,"2015-02-04","2015-03-16",NA,NA,152.83,52693,32895,0.849,64,0.0019,NA,0,0,0,0,0,0,0,1
"App ID-123724","2016 Fall",27,3.19,48,"2015-12-11","2015-12-14",NA,56308,1,44668,16500,16500,6278,"2016-02-04","2016-03-04",NA,NA,94.45,51867,24208,0.9752,221,0.0091,1126,0,1,0,1,0,0,0,1
"App ID-123725","2015 Fall",23,3.9,92,"2015-02-12","2015-02-23","2015-04-20",56308,0,43064,27538,21740,40267,"2015-03-02","2015-03-25",NA,NA,94.45,51867,24208,0.9752,221,0.0091,1126,0,0,0,0,1,0,0,0
"App ID-123726","2015 Fall",21,3.91,75,"2014-07-15","2014-07-25","2014-10-27",56308,0,43064,18000,18000,0,"2015-02-27","2015-03-23",NA,NA,94.45,51867,24208,0.9752,221,0.0091,1126,1,0,1,0,1,1,0,0
"App ID-123730","2015 Fall",31,3.71,78,"2014-12-17","2014-12-22","2015-02-13",56308,0,43064,18820,18820,20918,"2015-03-02","2015-03-25","2015-03-26",NA,94.45,51867,24208,0.9752,221,0.0091,1126,0,0,0,1,0,0,0,0
"App ID-123736","2015 Fall",30,3.99,99,"2014-09-05","2014-09-15",NA,56309,0,NA,0,0,0,NA,NA,NA,NA,69.59,53875,1208,0.9843,8,0.0066,130,0,0,0,0,0,0,0,0
"App ID-123744","2015 Fall",24,3.35,50,"2014-12-31","2015-01-13","2015-02-23",56314,0,43064,30523,15190,46054,"2015-03-03","2015-05-07",NA,NA,137.42,59236,1323,0.997,NA,NA,NA,0,0,0,0,1,0,0,0
"App ID-123754","2015 Fall",28,3.51,62,"2014-09-28","2014-09-29","2014-10-20",56320,0,43064,15500,15500,0,"2015-02-11","2015-03-17",NA,NA,147.88,64668,8021,0.99,29,0.0036,742,0,0,1,1,1,0,0,0
"App ID-123804","2015 Fall",19,2.72,31,"2014-11-16","2014-11-17","2015-06-23",56358,0,43064,19680,19680,0,"2015-03-12","2015-06-23",NA,NA,174.31,51012,3284,0.9781,2,6e-04,155,0,0,0,0,1,0,0,0
"App ID-123870","2015 Fall",23,3.64,79,"2014-06-23","2014-07-10","2014-10-31",56367,0,NA,0,0,0,NA,NA,NA,NA,146.11,66384,6557,0.9754,18,0.0027,1078,0,1,1,1,1,0,0,0
"App ID-123873","2015 Fall",30,3.76,83,"2014-09-29","2014-10-14","2015-01-15",56367,0,43064,17500,17500,8629,"2015-03-02","2015-03-25","2015-02-20",NA,146.11,66384,6557,0.9754,18,0.0027,1078,0,0,0,0,1,0,1,1
"App ID-123874","2015 Fall",27,4,98,"2014-09-29","2014-10-09","2014-12-08",56367,0,43064,24910,22940,33868,"2015-03-03","2015-03-25","2015-03-26","2015-04-13",146.11,66384,6557,0.9754,18,0.0027,1078,1,0,0,0,1,0,0,1
"App ID-123881","2016 Fall",21,3.17,49,"2015-12-08","2016-01-11",NA,56369,1,NA,0,0,0,NA,NA,NA,NA,150.68,40417,609,0.6929,NA,NA,742,0,0,0,0,0,0,0,0
"App ID-123890","2015 Fall",28,3.89,91,"2014-08-20","2014-09-01",NA,56376,0,NA,0,0,0,NA,NA,NA,NA,137.65,63906,378,0.9497,NA,NA,NA,0,1,0,0,0,0,0,0
"App ID-123898","2015 Fall",29,3.92,0,"2014-09-28","2014-10-01","2014-10-20",56377,0,41484,25614,20560,35106,"2015-02-04","2015-03-23","2014-12-23",NA,149.24,75050,17801,0.9389,94,0.0053,NA,1,1,0,0,1,0,0,0
"App ID-123908","2015 Fall",17,3.53,77,"2014-10-16","2014-11-03","2014-12-02",56379,0,41484,10500,10500,0,"2015-02-04","2015-03-17",NA,NA,152.83,54983,16440,0.9509,28,0.0017,436,0,0,0,0,1,0,0,1
"App ID-123917","2015 Fall",26,3.95,99,"2014-09-14","2014-09-26",NA,56387,0,NA,0,0,0,NA,NA,NA,NA,151.66,40370,6671,0.8174,5,7e-04,NA,0,0,1,0,0,0,0,0
"App ID-123921","2015 Fall",28,3.37,0,"2014-07-28","2014-08-04","2014-11-04",56401,0,43064,43607,34450,44023,"2015-02-26","2015-03-16",NA,NA,128.09,48178,29469,0.9582,105,0.0036,NA,1,0,0,1,1,0,0,0
"App ID-123931","2015 Fall",19,3.46,0,"2014-10-11","2014-10-13",NA,56401,0,NA,0,0,0,NA,NA,NA,NA,128.09,48178,29469,0.9582,105,0.0036,NA,0,1,0,0,0,0,0,0
"App ID-124042","2015 Fall",16,3.34,57,"2014-09-02","2014-09-08",NA,56470,0,NA,0,0,0,NA,NA,NA,NA,80.65,45168,10522,0.9699,74,0.007,405,1,0,1,0,0,0,0,0
"App ID-124115","2015 Fall",22,3.38,53,"2014-10-16","2014-10-27",NA,56479,0,NA,0,0,0,NA,NA,NA,NA,99.77,39835,4806,0.97,30,0.0062,372,1,1,0,0,0,1,0,1
"App ID-124116","2016 Fall",23,3.59,81,"2015-10-30","2015-11-10","2016-01-07",56479,0,44668,29601,16500,47758,"2016-02-05","2016-04-29",NA,NA,99.77,39835,4806,0.97,30,0.0062,126,0,0,0,1,1,0,0,1
"App ID-124124","2015 Fall",28,3.88,88,"2014-10-20","2014-10-30","2015-06-18",56482,0,43064,31819,19010,44370,"2015-03-17","2015-04-30","2015-03-26",NA,82.44,38344,6794,0.9703,40,0.0059,111,1,0,0,0,1,1,0,0
"App ID-124137","2016 Fall",27,2.66,29,"2016-02-19","2016-02-22","2016-04-07",56501,1,44668,0,0,31854,"2016-04-19",NA,NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,0,0,0,0,1,0,0,0
"App ID-124145","2015 Fall",20,3.82,78,"2014-12-08","2014-12-15",NA,56501,0,NA,0,0,0,NA,NA,NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,0,0,0,1,0,0,0,0
"App ID-124150","2015 Fall",23,3.59,67,"2014-11-14","2014-11-18","2014-12-29",56514,0,43064,20000,20000,27594,"2015-03-02","2015-03-16",NA,NA,22.18,59565,3706,0.9617,48,0.013,223,0,0,0,0,1,0,0,1
"App ID-124156","2015 Fall",17,3.24,61,"2014-11-14","2014-11-14",NA,56520,0,NA,0,0,0,NA,NA,NA,NA,41.9,48766,4073,0.9646,34,0.0083,261,0,0,0,0,0,0,0,0
"App ID-124163","2015 Fall",19,3.27,64,"2014-08-24","2014-09-09","2014-12-02",56528,0,43064,14470,14470,20681,"2015-04-29","2015-04-30",NA,NA,51.5,51971,1604,0.985,11,0.0069,266,0,1,1,1,1,0,0,1
"App ID-124165","2015 Fall",21,3.27,60,"2014-12-17","2014-12-22",NA,56529,0,43064,10500,10500,7957,"2015-02-26","2015-03-15",NA,NA,3.12,45753,4104,0.9423,58,0.0141,NA,0,0,0,1,0,0,0,0
"App ID-124181","2015 Fall",24,3.2,36,"2014-12-30","2015-02-11","2015-03-02",56543,0,43064,29723,14390,0,"2015-03-03","2015-04-20",NA,NA,46.86,57083,273,0.9744,NA,NA,59,0,0,0,0,1,0,0,0
